name,status,number,lat,long
Nyamal,Severely endangered,20,-21.4019,119.3225
Nyikina,Severely endangered,20,-18.2613,124.6179
Panamint,Critically endangered,20,36.4555,-116.8666
Pite Saami,Critically endangered,20,66.0447,17.8857
Qawasqar,Critically endangered,20,-49.6391,-74.3554
Red Gelao (Viet Nam),Critically endangered,20,23.1666,105.25
Somyev,Critically endangered,20,6.9318,11.5136
Ume Saami,Critically endangered,20,65.1091,18.2153
Usku,Critically endangered,20,-3.5449,140.7499
Vote,Critically endangered,20,59.5858,28.4518
Wajarri,Severely endangered,20,-26.8841,116.6748
Wambaya,Critically endangered,20,-17.7696,134.923
Warekena (Brazil),Critically endangered,20,0.7909,-68.3789
White Gelao (Viet Nam),Severely endangered,20,23.2,105.3333
Mixtec of Tlaltempan,Definitely endangered,19,18.6166,-98.0833
Uruak,Critically endangered,19,3.9957,-63.5888
Pacahuara,Critically endangered,18,-11.4369,-65.6762
Ririo,Critically endangered,18,-6.91,156.9671
Ava-Canoeiro,Critically endangered,16,-14.0847,-48.0418
Chorotega,Critically endangered,16,9.8991,-83.6855
Ainu (Hokkaido),Critically endangered,15,43.2612,142.8222
Jaminjung,Severely endangered,15,-15.2417,130.5725
Mwesen,Critically endangered,15,-13.874,167.5415
Sechelt,Critically endangered,15,50.0846,-123.7437
Tanana,Critically endangered,15,64.605,-149.0625
Ingalik,Critically endangered,14,62.1655,-156.3134
Jingulu,Severely endangered,14,-17.3716,134.187
Zapotec of Mixtepe,Critically endangered,14,16.2666,-96.3666
Woria,Critically endangered,13,-2.4011,136.4886
Aruá,Severely endangered,12,-12.0285,-64.7094
Han (United States of America),Critically endangered,12,64.7837,-141.2172
Hupa,Critically endangered,12,41.7624,-123.7028
Karuk,Severely endangered,12,41.7929,-123.3763
Makah,Critically endangered,12,48.3658,-124.6118
Ngaatjatjara,Severely endangered,12,-25.1651,127.3535
Ngaliwuru,Critically endangered,12,-15.5595,131.0614
Ofayé,Critically endangered,12,-21.361,-52.0532
Umpila,Severely endangered,12,-13.0366,143.3386
Yurok,Critically endangered,12,41.0607,-124.1413
Kinikinau,Critically endangered,11,-21.0685,-56.2765
Wagiman,Severely endangered,11,-14.1845,131.6546
Achumawi,Critically endangered,10,40.8816,-122.6715
Arho,Critically endangered,10,-21.274,165.0503
Arikara,Critically endangered,10,47.648,-101.8327
Ayizi,Critically endangered,10,24.5964,103.7329
Bangsa,Critically endangered,10,-16.146,167.389
Ch'orti' (Honduras),Critically endangered,10,14.9364,-88.865
Chung (Thailand),Critically endangered,10,14.4897,99.1661
Copper Island Aleut,Critically endangered,10,54.7753,167.5662
Gros Ventre,Critically endangered,10,48.4824,-108.7639
Gweno,Critically endangered,10,-3.7135,37.6501
Hoti,Critically endangered,10,-3.0143,130.3692
Hulung,Critically endangered,10,-2.8614,128.5606
Ibu,Critically endangered,10,1.5269,127.5265
Iranxe,Critically endangered,10,-12.6939,-57.843
Kamarian,Critically endangered,10,-3.4366,128.5345
Karajarri,Critically endangered,10,-19.0205,122.3437
Karipuna,Definitely endangered,10,-10.2284,-64.5556
Katawixi,Critically endangered,10,-8.8416,-66.0937
Kawaiisu,Critically endangered,10,35.0589,-118.4026
Khövsgöl Uryangkhay,Critically endangered,10,50.9722,101.3159
Krenak,Critically endangered,10,-19.1937,-41.1527
Kurrama,Critically endangered,10,-21.6383,117.9711
Lardil,Critically endangered,10,-16.5526,139.3176
Lom,Critically endangered,10,-1.6751,105.8917
Lorediakarkar,Critically endangered,10,-15.1967,167.0498
Madngele,Critically endangered,10,-13.3789,130.5395
Malak Malak,Critically endangered,10,-13.7713,130.6384
Manchu (Amur),Critically endangered,10,49.7666,127.5
Manchu (Nonni),Critically endangered,10,48.0083,124.3542
Mandan,Critically endangered,10,47.5165,-102.2461
Marrisyefin,Critically endangered,10,-13.934,129.8254
Massalat,Critically endangered,10,12.7635,20.5993
Matanvat,Critically endangered,10,-15.8972,167.1947
Matipu,Critically endangered,10,-12.2366,-53.1875
Mawayana (Brazil),Critically endangered,10,-0.9447,-58.2495
Munsee (Canada),Critically endangered,10,42.57,-81.879
Naati,Critically endangered,10,-16.515,167.4645
Ngardi,Critically endangered,10,-20.6327,128.5839
Ngbinda,Critically endangered,10,4.6092,27.0812
Northern Paiute (Idaho),Critically endangered,10,43.0439,-112.4566
Nusa Laut,Critically endangered,10,-3.6833,128.8
Oneida (Wisconsin),Critically endangered,10,44.5158,-88.0075
Onondaga (New York),Critically endangered,10,43.047,-76.1422
Osage,Critically endangered,10,36.6683,-96.3316
Parintintin,Critically endangered,10,-6.5773,-61.7871
Pawnee,Critically endangered,10,36.3372,-96.8032
Puari,Critically endangered,10,-2.8689,141.6577
Rembarrnga,Critically endangered,10,-13.3896,133.6706
Sene,Critically endangered,10,-6.3753,147.7825
Sowa,Critically endangered,10,-15.8609,168.1842
Susuami,Critically endangered,10,-7.2044,146.5493
Taap,Critically endangered,10,-6.146,146.3955
Tape,Critically endangered,10,-16.0953,167.3094
Ter Saami,Critically endangered,10,68.0638,38.7063
Thao,Critically endangered,10,23.8808,120.9206
Tule-Kaweah Yokuts,Critically endangered,10,36.0269,-118.7213
Tundra Enets,Critically endangered,10,71.6973,83.5839
Wichita,Critically endangered,10,35.0647,-98.2788
Xambioá,Critically endangered,10,-7.1717,-49.1583
Yawalapiti,Critically endangered,10,-12.1702,-53.3365
Yiiji,Critically endangered,10,-15.8458,127.6281
Arára Shawãdáwa,Critically endangered,9,-8.581,-72.29
Kuuku Ya'u,Critically endangered,9,-12.0185,142.8112
Ngandi,Critically endangered,9,-13.6459,135.2087
Ngarluma,Critically endangered,9,-21.1664,117.3339
Zaparo,Critically endangered,9,-2.2186,-76.5087
Ongota,Critically endangered,8,5.3207,37.2244
Ajuru,Severely endangered,8,-12.0178,-64.7534
Araki,Critically endangered,8,-15.6322,166.9413
Ayapanec,Critically endangered,8,18.2241,-93.1108
Busuu,Critically endangered,8,6.8282,10.1087
Chamicuro,Critically endangered,8,-5.5285,-75.5969
Dumi,Critically endangered,8,27.3095,86.7521
Kayardild,Critically endangered,8,-17.1197,139.4604
Munichi,Critically endangered,8,-5.8182,-76.1846
N|uu,Critically endangered,8,-28.5169,21.4453
Xetá,Critically endangered,8,-23.2867,-53.3935
Kiksht,Critically endangered,7,44.2708,-121.2871
Makolkol,Critically endangered,7,-4.8994,151.6827
Akuntsu,Critically endangered,6,-13.1169,-61.018
Anambé,Critically endangered,6,-2.7674,-49.2297
Arabana,Critically endangered,6,-28.6134,135.8349
Ipai,Critically endangered,6,32.9359,-116.868
Karaim (Western Ukraine),Critically endangered,6,50.7538,25.3351
Kings River Yokuts,Critically endangered,6,36.9104,-118.9261
Korana,Critically endangered,6,-26.9352,24.1254
Mangarrayi,Critically endangered,6,-14.8067,133.8793
Northern Sierra Miwok,Critically endangered,6,38.4008,-120.5351
Abaga,Critically endangered,5,-6.1883,145.5976
"Aleut (Western, Commander Islands)",Critically endangered,5,55.171,166.094
Aqaw Gelao,Critically endangered,5,28.7447,106.0714
Aveteian,Critically endangered,5,-16.3985,167.4213
Central Selkup,Critically endangered,5,59.8903,82.0129
Cocama-Cocamilla (Brazil),Critically endangered,5,-1.8043,-66.5332
Dyirbal,Critically endangered,5,-18.0205,145.4809
Gamilaraay,Critically endangered,5,-29.7929,149.7106
Great andamanese,Critically endangered,5,12.2326,92.9031
Guató,Critically endangered,5,-17.644,-57.6562
Holikachuk,Critically endangered,5,64.2254,-155.3027
Iduh (Viet Nam),Critically endangered,5,19.4162,104.487
Isarog Agta,Critically endangered,5,13.6805,123.3805
Itonama,Critically endangered,5,-13.6246,-63.5668
Juma,Critically endangered,5,-7.4496,-63.8195
Kalispel,Critically endangered,5,48.2549,-117.2174
Kanoê,Critically endangered,5,-13.1222,-61.051
Liki,Critically endangered,5,-1.6202,138.738
Luiseño,Critically endangered,5,33.4622,-117.1269
Lushootseed,Critically endangered,5,47.6074,-122.5681
Manchurian Kirghiz,Critically endangered,5,47.8,124.2
Mansim,Critically endangered,5,-0.9008,134.0441
Naman,Critically endangered,5,-16.1216,167.4337
Nasarian,Critically endangered,5,-16.3517,167.4659
Navwien,Critically endangered,5,-16.469,167.4975
Ndai,Critically endangered,5,8.399,14.1641
Ngalakan,Critically endangered,5,-14.5729,134.4946
Nivat,Critically endangered,5,-16.1302,167.3835
Niviar,Critically endangered,5,-16.1302,167.3945
Olrat,Critically endangered,5,-14.2796,167.4302
Oro Win,Critically endangered,5,-11.6683,-65.1379
Paunaca,Critically endangered,5,-16.573,-61.4355
Resígaro,Critically endangered,5,-2.7674,-71.7187
Sorsorian,Critically endangered,5,-16.4709,167.6499
Southern Selkup,Critically endangered,5,58.6626,85.8581
Tuzantec,Critically endangered,5,15.1455,-92.4232
Umbrul,Critically endangered,5,,
Vano,Critically endangered,5,-11.6286,166.8383
Wunambal,Critically endangered,5,-15.6124,125.0024
Yuchi,Critically endangered,5,36.0009,-96.0988
Bonerif,Critically endangered,4,-2.1088,139.2352
Coeur d'Alene,Critically endangered,4,43.3433,-116.8873
Dharawal,Critically endangered,4,-34.7235,150.5786
Guranalum,Critically endangered,4,-4.3464,152.8417
Lengilu,Critically endangered,4,3.7327,115.8728
Njerep,Critically endangered,4,6.4572,11.2884
Ouma,Critically endangered,4,-10.233,149.1
Paakantyi,Critically endangered,4,-31.5598,143.3935
Saponi,Critically endangered,4,-2.4025,136.5037
Tanema,Critically endangered,4,-11.6986,166.9111
Tehuelche,Critically endangered,4,-51.5087,-70.3125
Totoró,Critically endangered,4,2.504,-76.4016
Waanyi,Critically endangered,4,-17.7486,138.2739
Worrorra,Critically endangered,4,-16.4887,124.6289
Awakatek (Mexico),Critically endangered,3,19.3481,-90.7177
Baldemu,Critically endangered,3,10.5742,14.5623
Bung,Critically endangered,3,6.5718,11.8267
Canichana,Extinct,3,-14.5835,-64.9731
Central Pomo,Critically endangered,3,38.9704,-123.6893
Central Sierra Miwok,Critically endangered,3,37.962,-120.2384
Chemehuevi,Critically endangered,3,34.0138,-114.2146
Kiowa Apache,Critically endangered,3,35.1018,-98.6033
Konkow,Critically endangered,3,39.467,-121.5155
Lake Miwok,Critically endangered,3,38.6426,-122.3849
Mabiri,Critically endangered,3,12.1682,18.7275
Mescalero-Chiricahua Apache (Oklahoma),Critically endangered,3,34.8986,-98.3589
Northern Pomo,Critically endangered,3,39.4143,-123.3502
Sabanê,Critically endangered,3,-12.5277,-59.6859
Southern Pomo,Critically endangered,3,38.7048,-122.8971
Southern Sierra Miwok,Critically endangered,3,37.6148,-119.789
Tubatulabal,Critically endangered,3,35.6444,-118.5183
Tuscarora (United States of America),Critically endangered,3,43.0877,-79.0627
Ura,Critically endangered,3,-18.654,169.074
Andoa (Peru),Critically endangered,2,-2.6796,-76.2011
Arikapu,Critically endangered,2,-12.0527,-64.7259
Aurê-Aurá,Critically endangered,2,-2.9649,-46.2084
Baré (Brazil),Critically endangered,2,0.4394,-68.2031
Cayuvava,Critically endangered,2,-12.7903,-65.3247
Gajerrong,Critically endangered,2,-15.222,128.6059
Ganggalidda,Critically endangered,2,-17.1001,138.3618
Guarasu,Critically endangered,2,-13.4724,-61.0427
Klallam,Critically endangered,2,47.8475,-122.585
Kujubim,Critically endangered,2,-11.9963,-64.7534
Kunjen,Critically endangered,2,-16.1316,142.207
Kuruáya,Critically endangered,2,-5.0033,-53.9208
Lemerig,Critically endangered,2,-13.7473,167.4096
Luri,Critically endangered,2,9.9255,9.5965
Maidu,Critically endangered,2,40.4134,-120.6738
Oneida (New York),Critically endangered,2,43.0778,-75.6622
Poyanawa,Critically endangered,2,-7.6238,-73.2568
Puruborá,Critically endangered,2,-12.3292,-64.2919
Salamãy,Critically endangered,2,-8.7602,-63.9074
Sambe,Critically endangered,2,8.6027,8.3825
Spokane,Critically endangered,2,47.9286,-118.0165
Tharkarri,Critically endangered,2,-24.148,114.6533
Vacacocha,Critically endangered,2,-2.0869,-74.5092
Wangaaybuwan,Critically endangered,2,-31.1093,144.9975
Xipáya,Critically endangered,2,-4.3902,-53.9648
Apiaká,Critically endangered,1,-11.1519,-57.3113
Bikya,Critically endangered,1,6.8309,10.0277
Bishuo,Critically endangered,1,6.9032,10.0991
Chaná,Critically endangered,1,-31.8402,-60.5786
Dampel,Critically endangered,1,0.7923,120.2494
Diahói,Critically endangered,1,-7.9939,-62.1936
Kaixána,Critically endangered,1,-2.0649,-67.4121
Lae,Extinct,1,-6.6318,147.181
Laua,Critically endangered,1,-10.1824,149.2053
Patwin,Critically endangered,1,38.7608,-122.0354
Pazeh,Critically endangered,1,24.2469,120.7727
Pémono,Critically endangered,1,5.6487,-65.8081
Taushiro,Critically endangered,1,-3.2502,-75.8935
Tinigua,Critically endangered,1,2.3833,-73.6413
Tolowa,Critically endangered,1,41.9566,-124.1915
Uru,Extinct,1,-16.5519,-68.6645
Volow,Critically endangered,1,-13.6433,167.7159
Wintu-Nomlaki,Critically endangered,1,39.8637,-122.0822
Yahgan,Critically endangered,1,-55.0028,-67.4615
Yarawi,Critically endangered,1,-7.9001,147.6411
!Gan!ne,Extinct,0,-31.3911,26.6748
Aasax,Extinct,0,-5.1948,37.738
Ahom,Extinct,0,26.5393,92.5378
Ainu (Kuril),Extinct,0,46.8882,152.0068
Ainu (Sakhalin),Extinct,0,47.3983,142.2949
Akkala Saami,Extinct,0,67.5809,31.668
Alderney French,Extinct,0,49.7098,-2.2075
Amanayé,Extinct,0,-3.7327,-49.1088
Andoa (Ecuador),Extinct,0,-2.3341,-76.5016
Andro,Extinct,0,24.8415,94.0539
Antoniano,Extinct,0,35.9717,-121.1757
Aore,Extinct,0,-15.5767,167.1638
Apolista,Extinct,0,-14.4027,-68.6206
Arapaho (Oklahoma),Extinct,0,35.602,-97.9712
Arapáso,Extinct,0,0,-66
Aribwatsa,Extinct,0,-6.6523,147.2291
Arin,Extinct,0,56.2982,91.7468
Arman,Extinct,0,59.6732,150.1391
Arta,Extinct,0,16.4225,121.7042
Atacameño,Extinct,0,-22.7559,-68.247
Atsugewi,Extinct,0,40.8824,-122.6661
Babuza,Extinct,0,24.01,120.623
Badala,Critically endangered,0,-25.285,153.1054
Baga Kalem,Extinct,0,10.4013,-14.3151
Baga Mboteni,Critically endangered,0,10.7415,-14.5513
Barbareño,Extinct,0,34.4227,-119.7039
Barzani Jewish Neo-Aramaic (Iraq),Extinct,0,36.2619,43.9892
Basay,Extinct,0,25.1378,121.6543
Baygo,Extinct,0,11.7436,24.6423
Berakou,Extinct,0,12.8492,15.032
Berti,Extinct,0,14.6898,25.9524
Bina,Extinct,0,-10.2365,149.6063
Birgid,Extinct,0,14.8598,25.0103
Boro,Extinct,0,8.6244,0.6262
Cacaopera,Extinct,0,13.4109,-87.8741
Cape Khoekhoe,Extinct,0,-34.4522,19.7314
Cappadocian Greek (Turkey),Extinct,0,38.048,32.6953
Catawba,Extinct,0,34.9361,-81.0272
Cayuga (Oklahoma),Extinct,0,36.6302,-94.6441
Cayuse,Extinct,0,44.9647,-118.5424
Central Kalapuyan,Extinct,0,43.8,-123.06
Chairel,Extinct,0,24.976,94.2407
Cholon,Extinct,0,-8.8633,-76.1791
Coptic,Extinct,0,26.8915,29.0959
Cowlitz,Extinct,0,46.132,-122.8642
Culle,Extinct,0,-8.1951,-78.294
Cuman,Extinct,0,46.5815,19.6765
Cupeño,Extinct,0,33.364,-117.0756
Dalmatian,Extinct,0,45.0599,14.5719
Deti,Extinct,0,-20.9614,24.461
Dharug,Critically endangered,0,-34.0344,150.9301
Dhurga,Critically endangered,0,-35.4964,150.249
Dicamay Agta,Extinct,0,16.6998,122.0167
Dorasque,Extinct,0,,
Dororo,Extinct,0,-8.2169,157.3901
Duli,Extinct,0,9.3813,13.5708
Dungidjau,Extinct,0,-26.5885,152.2705
Dura,Extinct,0,28.2898,84.4519
Eastern Abenaki,Extinct,0,44.9423,-68.7328
Eastern Kamchadal,Extinct,0,56.511,161.0156
Eastern Pomo,Extinct,0,39.0461,-122.9211
Eel River Athabaskan,Extinct,0,40.188,-123.6477
Eliri,Severely endangered,0,4.5706,30.858
Elmolo,Extinct,0,2.7212,36.7326
Eotile,Extinct,0,5.2495,-3.3233
Eyak,Extinct,0,60.2165,-143.3935
Gaagudju,Extinct,0,-12.2755,132.6379
Gafat,Extinct,0,10.6768,35.8264
Garífuna (Nicaragua),Critically endangered,0,12.5666,-83.7166
Ge'ez,Extinct,0,8.9936,38.7597
Getmata,Extinct,0,-5.8346,149.0405
Gey,Extinct,0,9.384,13.5296
Gothic,Extinct,0,44.653,33.8598
Guanche,Extinct,0,27.9264,-15.6774
Gule,Extinct,0,10.0986,34.1235
Guliguli,Extinct,0,-8.2114,157.4615
Gününa Küne,Extinct,0,-43.4848,-68.1591
Gyasumdo,Definitely endangered,0,28.5969,84.2253
Hanis,Extinct,0,43.406,-124.2402
Hoanya,Extinct,0,23.5665,120.3826
Homa,Extinct,0,5.5011,27.3779
Horo,Extinct,0,9.239,18.3444
Hpun,Extinct,0,24.65,97.0666
Huitoto (Brazil),Extinct,0,-2.3723,-66.0937
Hukumina,Extinct,0,-3.1514,126.2713
Huron-Wyandot (United States of America),Extinct,0,36.7923,-94.7229
Ifo,Extinct,0,-18.6605,169.1434
Ineseño,Extinct,0,34.5942,-120.1371
Island Carib,Extinct,0,15.4325,-61.2817
Island Chumash,Extinct,0,34.3821,-119.4574
Jorá,Critically endangered,0,-14.0246,-63.3581
Judeo-Berber (Morocco),Extinct,0,30.822,-6.8005
Kamas,Extinct,0,57.9964,92.8784
Kamas Turk,Extinct,0,58.109,92.7101
Kaniet,Extinct,0,-0.898,145.5441
Kansa,Extinct,0,36.7657,-96.8652
Karaim (Crimea),Extinct,0,45.058,33.9477
Karami,Extinct,0,-7.1335,143.8659
Karelian (Valday),Extinct,0,58.0284,33.3215
Katabaga,Extinct,0,13.4366,122.5569
Kato,Extinct,0,39.677,-123.4944
Kayeli,Extinct,0,-3.39,127.1008
Kazukuru,Extinct,0,-8.1598,157.4629
Kede,Extinct,0,-17.1617,16.1059
Kemi Saami,Extinct,0,67.0631,27.6635
Kenaboi,Extinct,0,3.1129,102.0322
Kerek,Extinct,0,62.5996,176.9183
Ketangalan,Extinct,0,25.0433,121.4813
Khaccaḍ Bhoṭe,Definitely endangered,0,28.1113,85.3674
Kilit,Extinct,0,38.9455,46.0989
Kinare,Extinct,0,-0.725,37.2436
Klamath-Modoc,Extinct,0,42.5767,-121.8637
Konomihu,Extinct,0,41.2583,-123.3216
Kore,Extinct,0,-2.2845,40.9185
Kott,Extinct,0,56.3013,94.5318
Krenjê,Extinct,0,-2.5644,-46.6589
Krevin,Extinct,0,56.35,24.2907
Kulun,Extinct,0,24.9823,121.3591
Kurtjar,Extinct,0,-18.0623,140.4052
Kw'adza,Extinct,0,-5.3753,35.8621
Kwadi,Extinct,0,-15.2523,12.2277
Kwisi,Extinct,0,-16.7309,13.0572
Kyakala,Extinct,0,45.3819,128.7597
Laghu,Extinct,0,-7.6157,158.7359
Langthang Tibetan,Definitely endangered,0,28.21,85.5697
Lenca,Extinct,0,13.6459,-87.0996
Li-Ngbee,Extinct,0,2.4931,28.059
Liliali,Extinct,0,-3.39,127.1008
Lipan,Extinct,0,33.1513,-105.799
Lishan Didan (Iran),Extinct,0,37.9615,44.6044
Lishana Deni (Iraq),Extinct,0,36.9279,42.5115
Lishanid Noshan (Iraq),Extinct,0,36.1777,44.165
Loke Tibetan,Definitely endangered,0,28.82,83.7721
Lorkoti,Extinct,0,-0.4943,37.359
Lower Chehalis,Extinct,0,46.3227,-123.9724
Mahigi,Extinct,0,-7.6688,143.0227
Máku,Extinct,0,4.0615,-61.831
Malin,Extinct,0,24.57,94.56
Mapia,Extinct,0,0.8321,134.3023
Maragus,Extinct,0,-16.0405,167.2778
Marrgu,Extinct,0,-11.3292,132.0227
Matagalpa,Extinct,0,12.9517,-85.4381
Mator,Extinct,0,54.0593,95.4492
Mattole,Extinct,0,39.1375,-123.6931
Miami-Illinois,Extinct,0,36.8866,-94.8775
Migueleño,Extinct,0,35.7587,-120.6951
Miraña (Brazil),Critically endangered,0,-2.021,-65.6982
Mirití Tapuia,Critically endangered,0,0.3076,-69.1699
Mlahso (Syria),Extinct,0,37.0542,41.2363
Mlahso (Turkey),Extinct,0,38.4595,40.6507
Mo-peng,Extinct,0,7.4714,-12.2607
Mochica,Extinct,0,-7.079,-79.6453
Moksela,Extinct,0,-3.4654,127.1694
Molala,Extinct,0,44.8636,-122.4645
Mozarabic,Extinct,0,37.4574,-3.988
Mulaha,Extinct,0,-9.7002,147.4351
Múra,Extinct,0,-3.3598,-59.2382
Nagumi,Extinct,0,8.6814,13.1835
Naka'ela,Extinct,0,-2.847,128.5208
Napore,Extinct,0,3.8478,33.9147
Natchez,Extinct,0,31.5544,-91.3875
New River Shasta,Extinct,0,45.2835,-121.7134
Ngarla,Extinct,0,-20.5916,119.0917
Ngong,Extinct,0,9.0044,13.5104
Nila (Nila Island),Extinct,0,-6.7331,129.5288
Nisenan,Extinct,0,38.7654,-121.0064
Nooksack,Extinct,0,49.0378,-122.4865
Norn,Extinct,0,60.3051,-1.2744
Northeastern Pomo,Extinct,0,39.3774,-122.5454
Nukiní,Extinct,0,-7.4931,-73.4765
Nupbikha,Vulnerable,0,27.3937,90.5003
Nyang'i,Extinct,0,3.5024,33.3764
Obispeño,Extinct,0,35.2692,-120.6707
Odut,Extinct,0,5.3077,8.2672
Old Prussian,Extinct,0,54.8987,20.4895
Old Sirenik,Extinct,0,64.4194,-173.9657
Omagua (Brazil),Critically endangered,0,-3.5572,-64.5117
Ona,Extinct,0,-54.6229,-67.4121
Ongkor Solon,Extinct,0,46.7774,83.0456
Opon-Carare,Extinct,0,6.206,-73.7402
Orang Kanaq,Extinct,0,1.8858,103.9814
Palumata,Extinct,0,-3.1569,126.0516
Panobo,Extinct,0,-6.97,-74.9267
Papora,Extinct,0,24.2006,120.6037
Pentlatch,Extinct,0,49.6971,-125.0033
Phalok,Extinct,0,18.9582,98.789
Pijao,Extinct,0,3.9519,-75.0146
Piru,Extinct,0,-3.05,128.1747
Polabian,Extinct,0,53.094,11.3461
Pumpokol,Extinct,0,58.6397,87.517
Purisimeño,Extinct,0,34.6608,-120.4711
Pyu,Extinct,0,18.9424,94.8751
Quapaw,Extinct,0,36.9494,-94.7877
Quileute,Extinct,0,47.9083,-124.6365
Qwarenya,Extinct,0,9.9207,38.3828
Rangkas,Extinct,0,30.0358,80.1342
Sanhaja of Srair,Critically endangered,0,34.8318,-4.9658
Sei,Extinct,0,7.5857,-12.5354
Sened,Extinct,0,35.5858,10.8984
Sengmai,Extinct,0,24.6445,94.0567
Serrano,Extinct,0,34.1212,-117.2221
Seru,Extinct,0,1.9195,111.2049
Seward Peninsula Inupiaq (Big Diomede Island),Extinct,0,65.7853,-169.0686
Singa,Extinct,0,-0.1373,33.695
Siraiya,Extinct,0,23.0013,120.3634
Sishee,Extinct,0,-21.7193,165.6738
Siuslaw,Extinct,0,43.3773,-124.2371
Slovincian,Extinct,0,54.6484,17.2485
Southeastern Pomo,Extinct,0,39.016,-122.6779
Southern Kamchadal,Extinct,0,52.6963,156.7089
Southern Khanty,Extinct,0,60.4301,69.9829
Southern Mansi,Extinct,0,58.4362,65.5664
Soyot,Extinct,0,52.0406,101.0659
Subtiaba,Extinct,0,12.5266,-86.667
Taman,Extinct,0,25.1651,95.2514
Tandia,Extinct,0,-2.8552,134.522
Taokas,Extinct,0,24.4471,120.7232
Te'un (Te'un Island),Extinct,0,-6.9809,129.1394
Tetete,Extinct,0,-0.0109,-76.5966
Tillamook,Extinct,0,45.3449,-123.5309
Togoyo,Extinct,0,8.5049,24.7961
Tonjon,Extinct,0,8.4397,-4.3807
Torá,Extinct,0,-6.6646,-61.4135
Tsetsaut,Extinct,0,55.936,-129.9911
Tunica,Extinct,0,31.1262,-92.0673
Tututni,Extinct,0,42.5756,-124.0688
Twana,Extinct,0,47.3344,-123.1607
Ubykh (Caucasus),Extinct,0,43.5585,39.8597
Ubykh (Turkey),Extinct,0,40.0402,28.0096
Umutina,Extinct,0,-15.0425,-57.1026
Upper Chehalis,Extinct,0,46.4111,-122.9949
Upper Umpqua,Extinct,0,43.4476,-123.77
Uruava,Extinct,0,-5.9821,155.3137
Urupá,Extinct,0,-10.898,-61.809
Ventureño,Extinct,0,34.2809,-119.2979
Vilela,Extinct,0,-26.9808,-59.6777
Wanai,Critically endangered,0,7.1117,-66.7199
Wangkumara,Critically endangered,0,-27.2064,142.4597
Wappo,Extinct,0,38.8701,-122.5154
Western Mansi,Extinct,0,61.1432,62.4023
Wiyot,Extinct,0,40.5984,-124.2519
Xakriabá,Extinct,0,-14.5306,-44.0438
Yaaku,Extinct,0,0.4394,37.1777
Yameo,Extinct,0,-4.4449,-73.5644
Yir Yoront,Extinct,0,-16.3095,141.4489
Yoba,Extinct,0,-10.0337,149.2272
Yola,Extinct,0,52.2266,-6.4846
Yug,Extinct,0,61.0901,88.1982
Yuki,Extinct,0,37.4336,-118.5908
Yurats,Extinct,0,69.2872,81.914
Yurutí (Brazil),Extinct,0,-0.1318,-69.1699
Zeem,Extinct,0,9.8389,9.0911
|'Auni,Extinct,0,-26.0105,20.363
|Xam,Extinct,0,-32.2853,20.759
ǁKu ǁ'e,Extinct,0,-29.9739,27.0812
ǁKx'au,Extinct,0,-32.2896,21.7968
ǁXegwi,Extinct,0,-25.35,30.99
